"","CountryName","CountryCode","Year","MS.MIL.XPND.GD.ZS","NY.GDP.MKTP.PP.CD","NY.GDP.PCAP.CD","NY.GDP.PCAP.KD.ZG"
"665","Oman","OMN",2014,11.76441,163641808430,19309.61,-5.100756
"666","Other small states","OSS",2010,1.909814,159744548155,4229.451,2.869232
"667","Other small states","OSS",2011,NA,170678598636,5023.352,2.707939
"668","Other small states","OSS",2012,1.768049,180868402629,4887.073,2.309015
"669","Other small states","OSS",2013,1.673426,189657676629,4822.05,1.708836
"670","Other small states","OSS",2014,1.802721,199154511096,4802.58,1.767008
"671","Pacific island small states","PSS",2010,NA,10614567795,2890.894,1.550549
"672","Pacific island small states","PSS",2011,NA,10862959651,3386.847,-0.6466594
"673","Pacific island small states","PSS",2012,NA,11261556086,3537.281,0.6242144
"674","Pacific island small states","PSS",2013,NA,11799127340,3599.746,1.72258
"675","Pacific island small states","PSS",2014,NA,12554451731,3760.708,3.29562
"676","Pakistan","PAK",2010,3.423691,715833546670,1043.3,-0.4983746
"677","Pakistan","PAK",2011,3.285651,7.50693e+11,1230.815,0.6033071
"678","Pakistan","PAK",2012,3.484399,790969340036,1266.381,1.334922
"679","Pakistan","PAK",2013,3.472006,837813531763,1275.364,2.178217
"680","Pakistan","PAK",2014,3.442628,890315208211,1316.614,2.558258
"681","Palau","PLW",2010,NA,242932397,9004.637,1.162676
"682","Palau","PLW",2011,NA,268571560,9765.306,7.602777
"683","Palau","PLW",2012,NA,285883662,10397.76,3.813048
"684","Palau","PLW",2013,NA,284241727,10926.32,-2.797428
"685","Palau","PLW",2014,NA,311321491,11879.68,7.041161
"686","Panama","PAN",2010,NA,53772218031,7958.584,4.065361
"687","Panama","PAN",2011,NA,60793356944,9036.037,8.920815
"688","Panama","PAN",2012,NA,68226128114,10138.52,8.427735
"689","Panama","PAN",2013,NA,75026090780,11206.42,6.589301
"690","Panama","PAN",2014,NA,80811073456,11948.85,4.463902
"691","Papua New Guinea","PNG",2010,0.4768934,14535275349,1418.924,5.257181
"692","Papua New Guinea","PNG",2011,0.4986567,16418209555,1838.699,8.240465
"693","Papua New Guinea","PNG",2012,0.7187403,18064620702,2151.21,5.765651
"694","Papua New Guinea","PNG",2013,0.5390952,19349010952,2108.841,3.313793
"695","Papua New Guinea","PNG",2014,0.5903811,21306634685,2268.159,6.284095
"696","Paraguay","PRY",2010,1.078536,44351295738,3225.592,11.59909
"697","Paraguay","PRY",2011,1.203385,47232661526,3983.499,2.951686
"698","Paraguay","PRY",2012,1.378268,47484890737,3858.036,-2.5611
"699","Paraguay","PRY",2013,1.361462,54956866052,4497.435,12.51054
"700","Paraguay","PRY",2014,1.463377,58391810852,4712.823,3.334313
"701","Peru","PER",2010,1.316842,284275198855,5056.303,7.076983
"702","Peru","PER",2011,1.187282,308865167544,5731.347,5.070596
"703","Peru","PER",2012,1.234129,333118476305,6388.845,4.549057
"704","Peru","PER",2013,1.465799,357590704024,6603.81,4.363026
"705","Peru","PER",2014,1.380413,371334941443,6541.031,1.003059
"706","Philippines","PHL",2010,1.221594,513961260815,2145.24,6.016117
"707","Philippines","PHL",2011,1.205253,543770720549,2371.854,2.055703
"708","Philippines","PHL",2012,1.159047,590529699970,2604.656,4.9993
"709","Philippines","PHL",2013,1.241886,641613196800,2786.95,5.349841
"710","Philippines","PHL",2014,1.155849,690894464569,2872.512,4.454785
"711","Poland","POL",2010,1.83418,793902205198,12597.46,3.995442
"712","Poland","POL",2011,1.788317,8.57185e+11,13891.14,4.952064
"713","Poland","POL",2012,1.796571,888379405857,13142.05,1.561956
"714","Poland","POL",2013,1.769986,909269122286,13776.45,1.32586
"715","Poland","POL",2014,1.926837,940178694970,14342.91,3.455527
"716","Portugal","PRT",2010,1.980217,284674746145,22540,1.85192
"717","Portugal","PRT",2011,2.00265,284340514751,23194.74,-1.682348
"718","Portugal","PRT",2012,1.912137,2.83905e+11,20577.4,-3.638377
"719","Portugal","PRT",2013,2.115472,289157161368,21618.74,-0.5860508
"720","Portugal","PRT",2014,1.82535,2.95209e+11,22132.17,1.487142
"721","Puerto Rico","PRI",2010,NA,125626834414,26435.73,-2.118387
"722","Puerto Rico","PRI",2011,NA,125796598246,27219.39,-0.9655629
"723","Puerto Rico","PRI",2012,NA,124504608684,27752.04,-1.584877
"724","Puerto Rico","PRI",2013,NA,125630265379,28681.7,0.706749
"725","Qatar","QAT",2010,1.499939,220844500741,70870.23,7.781397
"726","Qatar","QAT",2011,NA,255552315251,89115.9,5.049575
"727","Qatar","QAT",2012,NA,272833772102,94407.41,-0.8538229
"728","Qatar","QAT",2013,NA,289585757154,96077,0.3181531
"729","Qatar","QAT",2014,NA,305499134442,96732.4,0.5900157
"730","Romania","ROM",2010,1.241812,335458218779,8297.484,-0.2074956
"731","Romania","ROM",2011,1.283903,355090546391,9200.278,1.554581
"732","Romania","ROM",2012,1.35486,369472222527,8577.289,1.090025
"733","Romania","ROM",2013,1.315985,383028587777,9587.178,3.916754
"734","Romania","ROM",2014,1.277307,386300175241,9996.67,3.1526
"735","Russian Federation","RUS",2010,3.850715,2.928122e+12,10675,4.456827
"736","Russian Federation","RUS",2011,3.687408,3.2266e+12,13323.88,4.182916
"737","Russian Federation","RUS",2012,4.021568,3.445923e+12,14078.83,3.23166
"738","Russian Federation","RUS",2013,4.224618,3.592401e+12,14487.28,1.125249
"739","Russian Federation","RUS",2014,4.547275,3.745157e+12,12735.92,-1.139392
"740","Rwanda","RWA",2010,1.307604,13399237561,553.5975,4.507532
"741","Rwanda","RWA",2011,1.176638,14749703250,606.9029,5.167393
"742","Rwanda","RWA",2012,1.105231,16334020118,667.4146,6.164311
"743","Rwanda","RWA",2013,1.096526,17353976452,678.9982,2.220554
"744","Rwanda","RWA",2014,1.089432,18833245236,695.6893,4.478851
"745","Samoa","WSM",2010,NA,984956783,3530.574,-0.2386692
"746","Samoa","WSM",2011,NA,1062963922,4063.564,4.944183
"747","Samoa","WSM",2012,NA,1086800390,4257.061,-0.3406683
"748","Samoa","WSM",2013,NA,1081689977,4179.598,-2.698472
"749","Samoa","WSM",2014,NA,1110599459,4172.217,0.4286507
"750","Sao Tome and Principe","STP",2010,NA,463560136,1142.182,2.227555
"751","Sao Tome and Principe","STP",2011,NA,495976460,1374.132,2.568102
"752","Sao Tome and Principe","STP",2012,NA,528050046,1488.048,2.34013
"753","Sao Tome and Principe","STP",2013,NA,558352214,1675.748,1.957098
"754","Sao Tome and Principe","STP",2014,NA,591869648,1810.722,2.260497
"755","Saudi Arabia","SAU",2010,8.588373,1.217779e+12,18753.98,2.221564
"756","Saudi Arabia","SAU",2011,7.24876,1.366704e+12,23256.1,7.293684
"757","Saudi Arabia","SAU",2012,7.697721,1.46615e+12,24883.19,2.856297
"758","Saudi Arabia","SAU",2013,9.004001,1.527724e+12,24646.02,0.2732167
"759","Saudi Arabia","SAU",2014,10.82245,1.603764e+12,24160.96,1.171349
"760","Senegal","SEN",2010,1.513505,27765733134,998.1197,1.162825
"761","Senegal","SEN",2011,1.594041,28838075191,1081.132,-1.287921
"762","Senegal","SEN",2012,1.400156,30636635377,1019.272,1.158829
"763","Senegal","SEN",2013,1.583355,32219403337,1051.376,0.4093546
"764","Senegal","SEN",2014,1.532127,34232612023,1067.132,1.497993
"765","Serbia","SRB",2010,2.210673,86077469255,5411.877,0.9896475
"766","Serbia","SRB",2011,2.12401,90946299490,6423.292,2.205167
"767","Serbia","SRB",2012,2.095175,92189416159,5659.38,-0.5337304
"768","Serbia","SRB",2013,2.020688,93275932554,6353.826,3.072056
"769","Serbia","SRB",2014,2.165871,90256204989,6152.867,-1.334835
"770","Seychelles","SYC",2010,0.7379154,1791058970,10805.06,3.028007
"771","Seychelles","SYC",2011,0.8174658,1972355862,12189.01,10.76849
"772","Seychelles","SYC",2012,0.8749571,2129028783,12844.86,5.004644
"773","Seychelles","SYC",2013,0.9344865,2303849167,15695.61,4.728478
"774","Seychelles","SYC",2014,1.064383,2414968238,15543.21,1.480341
"775","Sierra Leone","SLE",2010,0.9721505,7612701815,446.3418,2.99914
"776","Sierra Leone","SLE",2011,0.8783196,8122261704,490.8789,2.182257
"777","Sierra Leone","SLE",2012,0.7363917,9533885456,618.9473,12.74801
"778","Sierra Leone","SLE",2013,0.6258441,11699358901,783.0111,18.25629
"779","Sierra Leone","SLE",2014,0.7885068,12417276656,765.9592,2.344718
"780","Singapore","SGP",2010,3.429849,358406491408,46569.97,13.21782
"781","Singapore","SGP",2011,3.240115,388513485700,53121.23,4.015154
"782","Singapore","SGP",2012,3.163393,408991572889,54577.14,0.90901
"783","Singapore","SGP",2013,3.176161,433528915121,55979.76,2.764137
"784","Singapore","SGP",2014,3.196257,452690857402,56284.58,1.591855
"785","Sint Maarten (Dutch part)","SXM",2011,NA,1214600999,NA,NA
"786","Slovak Republic","SVK",2010,1.266325,132083479359,16554.89,4.983986
"787","Slovak Republic","SVK",2011,1.083066,135863610852,18138.73,2.709358
"788","Slovak Republic","SVK",2012,1.091011,139527899799,17207.28,1.350732
"789","Slovak Republic","SVK",2013,0.9827306,143908129674,18109.5,1.318998
"790","Slovak Republic","SVK",2014,0.9855684,150154817902,18501.15,2.425192
"791","Slovenia","SVN",2010,1.608055,56517698598,23438.87,0.7972387
"792","Slovenia","SVN",2011,1.297854,58533687215,24983.69,0.4404987
"793","Slovenia","SVN",2012,1.175382,58497379765,22477.6,-2.922404
"794","Slovenia","SVN",2013,1.061896,59058435951,23144.12,-1.191953
"795","Slovenia","SVN",2014,0.9905311,61789555982,23999.13,2.93515
"796","Small states","SST",2010,1.495773,265319595287,5204.475,1.140503
"797","Small states","SST",2011,NA,279624794146,5936.104,1.356074
"798","Small states","SST",2012,1.414453,293189066953,5894.905,1.31284
"799","Small states","SST",2013,1.363234,305529890789,5924.836,1.07395
"800","Small states","SST",2014,1.407256,318596231893,5965.714,1.186417
"801","Solomon Islands","SLB",2010,NA,921925182,1276.349,4.577557
"802","Solomon Islands","SLB",2011,NA,1062611217,1648.854,10.51909
"803","Solomon Islands","SLB",2012,NA,1132100736,1866.707,2.466246
"804","Solomon Islands","SLB",2013,NA,1183604037,1889.992,0.8972716
"805","Solomon Islands","SLB",2014,NA,1218975360,2024.19,-0.5302762
"806","Somalia","SOM",2013,2.525077e-05,NA,521.223,NA
"807","Somalia","SOM",2014,5.220058e-05,NA,542.6159,NA
"808","South Africa","ZAF",2010,1.115808,601497899167,7389.96,1.54643
"809","South Africa","ZAF",2011,1.102787,633638364274,8080.865,1.687551
"810","South Africa","ZAF",2012,1.129775,659331766441,7592.158,0.680491
"811","South Africa","ZAF",2013,1.129471,683960271007,6889.787,0.6437264
"812","South Africa","ZAF",2014,1.113878,704520889158,6482.821,-0.06276594
"813","South Asia","SAS",2010,2.671844,6.725866e+12,1285.102,7.510788
"814","South Asia","SAS",2011,2.595134,7.292579e+12,1382.53,4.817222
"815","South Asia","SAS",2012,2.512227,7.806628e+12,1374.358,3.779692
"816","South Asia","SAS",2013,2.449395,8.433108e+12,1390.765,5.050958
"817","South Asia","SAS",2014,2.424201,9.140971e+12,1504.159,5.459101
"818","South Sudan","SSD",2010,4.14069,37382086137,1563.904,0.9480671
"819","South Sudan","SSD",2011,5.905212,36383425753,1696.146,-8.756314
"820","South Sudan","SSD",2012,9.530754,19969343366,944.2828,-48.39241
"821","South Sudan","SSD",2013,7.406924,22927886470,1157.487,8.456045
"822","South Sudan","SSD",2014,8.154351,24047201328,1115.094,-0.5957656
"823","Spain","ESP",2010,1.029833,1.506787e+12,30737.83,-0.4456268
"824","Spain","ESP",2011,0.9397307,1.520544e+12,31832.24,-1.351241
"825","Spain","ESP",2012,1.038287,1.514893e+12,28647.84,-2.683513
"826","Spain","ESP",2013,0.9207076,1.516434e+12,29370.66,-1.349253
"827","Spain","ESP",2014,0.9216931,1.541156e+12,29767.35,1.831359
"828","Sri Lanka","LKA",2010,2.700746,168798250054,2746.612,6.954262
"829","Sri Lanka","LKA",2011,2.683158,186763202969,3128.695,7.282683
"830","Sri Lanka","LKA",2012,2.135709,207501328659,3366.51,12.0493
"831","Sri Lanka","LKA",2013,2.468692,217744369952,3628.268,2.613301
"832","Sri Lanka","LKA",2014,2.338805,230769818274,3819.158,3.668381
"833","St. Kitts and Nevis","KNA",2010,NA,1050412808,13226.95,-4.400812
"834","St. Kitts and Nevis","KNA",2011,NA,1090273256,13737.32,0.45554
"835","St. Kitts and Nevis","KNA",2012,NA,1096242762,13642.5,-2.426086
"836","St. Kitts and Nevis","KNA",2013,NA,1177330616,14498.63,4.551463
"837","St. Kitts and Nevis","KNA",2014,NA,1276870574,15510.39,5.644118
"838","St. Lucia","LCA",2010,NA,1838154088,7043.507,-2.936192
"839","St. Lucia","LCA",2011,NA,1889271950,7195.67,-0.3547548
"840","St. Lucia","LCA",2012,NA,1902874543,7248.235,-1.938008
"841","St. Lucia","LCA",2013,NA,1933904712,7319.524,-0.6386666
"842","St. Lucia","LCA",2014,NA,1971069833,7647.53,-0.2769075
"843","St. Vincent and the Grenadines","VCT",2010,NA,1062040933,6231.713,-3.41904
"844","St. Vincent and the Grenadines","VCT",2011,NA,1079375945,6183.677,-0.4464124
"845","St. Vincent and the Grenadines","VCT",2012,NA,1113921426,6337.77,1.386988
"846","St. Vincent and the Grenadines","VCT",2013,NA,1149399244,6591.566,1.67652
"847","St. Vincent and the Grenadines","VCT",2014,NA,1173136086,6668.886,0.5670575
"848","Sudan","SDN",2010,NA,146606716306,1421.533,0.6661181
"849","Sudan","SDN",2011,NA,146689215152,1596.445,7.32592
"850","Sudan","SDN",2012,NA,146015564110,1662.288,9.351884
"851","Sudan","SDN",2013,NA,153081586526,1726.08,1.147173
"852","Sudan","SDN",2014,NA,160129848958,1875.843,0.9117828
"853","Suriname","SUR",2010,NA,7366176807,8430.906,4.01688
"854","Suriname","SUR",2011,NA,7914263444,8448.504,4.201745
"855","Suriname","SUR",2012,NA,8303763649,9422.271,2.077352
"856","Suriname","SUR",2013,NA,8666644740,9618.351,1.890235
"857","Suriname","SUR",2014,NA,8955141744,9680.116,0.9350707
"858","Swaziland","SWZ",2010,2.892259,8933706999,2956.697,0.008873491
"859","Swaziland","SWZ",2011,2.148471,9239168347,4093.384,-0.2865977
"860","Swaziland","SWZ",2012,1.879917,9689768575,3988.667,1.418456
"861","Swaziland","SWZ",2013,1.902636,10124174649,3648.075,1.389482
"862","Swaziland","SWZ",2014,1.827296,10523588150,3477.149,0.959282
"863","Sweden","SWE",2010,1.205201,391322715277,52076.43,5.089186
"864","Sweden","SWE",2011,1.123182,413017649087,59593.68,1.892057
"865","Sweden","SWE",2012,1.147986,417609076968,57134.08,-1.021244
"866","Sweden","SWE",2013,1.128091,428042210295,60283.25,0.3869632
"867","Sweden","SWE",2014,1.15106,437803354326,58938.77,1.390041
"868","Switzerland","CHE",2010,0.7080806,401586143109,74277.12,1.887058
"869","Switzerland","CHE",2011,0.7143495,431626765442,88002.61,0.6788802
"870","Switzerland","CHE",2012,0.6901271,446683740874,83208.69,0.05654903
"871","Switzerland","CHE",2013,0.7378074,460258617587,84669.29,0.6053137
"872","Switzerland","CHE",2014,0.7459643,468769820844,85594.33,0.6344551
"873","Tajikistan","TJK",2010,0.9527626,15770264129,744.1899,4.157861
"874","Tajikistan","TJK",2011,1.093741,17286955073,841.2199,5.014448
"875","Tajikistan","TJK",2012,0.9990847,18917091955,962.4391,5.100794
"876","Tajikistan","TJK",2013,NA,20619690360,1048.66,5.004056
"877","Tajikistan","TJK",2014,1.12838,22322055384,1114.007,4.333378
"878","Tanzania","TZA",2010,0.9089238,91693558658,708.5219,3.040858
"879","Tanzania","TZA",2011,0.916153,100984255979,740.3839,4.533722
"880","Tanzania","TZA",2012,0.926955,1.08082e+11,827.5289,1.855283
"881","Tanzania","TZA",2013,0.9208989,117659473996,910.3792,3.919649
"882","Tanzania","TZA",2014,0.9624666,127690859692,955.1413,3.649234
"883","Thailand","THA",2010,1.455581,887632104534,5111.909,7.274863
"884","Thailand","THA",2011,1.487549,913511216941,5539.494,0.5157705
"885","Thailand","THA",2012,1.381712,998007247978,5917.918,6.905569
"886","Thailand","THA",2013,1.404514,1.041334e+12,6229.173,2.371513
"887","Thailand","THA",2014,1.415377,1.065673e+12,5977.381,0.4567604
"888","Timor-Leste","TMP",2010,2.825375,1969898718,875.8366,7.517349
"889","Timor-Leste","TMP",2011,1.804042,2202155132,1015.716,4.251559
"890","Timor-Leste","TMP",2012,2.578224,2384122568,1127.108,3.709635
"891","Timor-Leste","TMP",2013,2.402047,2486365494,1117.731,0.04828762
"892","Timor-Leste","TMP",2014,2.090614,2699317326,1169.039,4.175296
"893","Togo","TGO",2010,1.79117,7698450389,496.4825,1.211602
"894","Togo","TGO",2011,1.571313,8241131320,572.0257,2.083191
"895","Togo","TGO",2012,NA,8885081687,580.4951,3.095697
"896","Togo","TGO",2013,NA,9478954474,626.1729,2.339182
"897","Togo","TGO",2014,NA,10166292676,635.0443,2.938917
"898","Tonga","TON",2010,NA,504353064,3557.737,3.633574
"899","Tonga","TON",2011,NA,525159846,4226.693,1.58424
"900","Tonga","TON",2012,NA,537511613,4364.309,0.1851498
"901","Tonga","TON",2013,NA,530925188,4117.341,-3.018041
"902","Tonga","TON",2014,NA,550220382,4113.993,1.711527
"903","Trinidad and Tobago","TTO",2010,0.6800373,38923749725,15840.41,-0.5802083
"904","Trinidad and Tobago","TTO",2011,0.59845,39730065675,18287.4,-0.4948511
"905","Trinidad and Tobago","TTO",2012,0.6865608,40995979617,18322.32,0.8535689
"906","Trinidad and Tobago","TTO",2013,0.7987774,42330515444,20217.08,1.236669
"907","Trinidad and Tobago","TTO",2014,0.7608331,43299057266,21323.75,0.3524223
"908","Tunisia","TUN",2010,1.29665,1.08954e+11,4176.611,2.456056
"909","Tunisia","TUN",2011,1.559016,109071065746,4298.092,-3.08188
"910","Tunisia","TUN",2012,1.509423,115574478893,4187.544,3.092248
"911","Tunisia","TUN",2013,1.618347,1.20691e+11,4309.992,1.863661
"912","Tunisia","TUN",2014,1.864662,1.25753e+11,4420.698,1.667624
"913","Turkey","TUR",2010,2.427559,1.16815e+12,10111.52,7.573259
"914","Turkey","TUR",2011,2.210966,1.308344e+12,10584.16,7.451777
"915","Turkey","TUR",2012,2.257696,1.348311e+12,10646.04,0.8871949
"916","Turkey","TUR",2013,2.238834,1.409344e+12,10975.07,2.927163
"917","Turkey","TUR",2014,2.197884,1.457863e+12,10515.01,1.664322
"918","Turkmenistan","TKM",2010,NA,49556347757,4392.72,7.832615
"919","Turkmenistan","TKM",2011,NA,58014358232,5724.537,13.24666
"920","Turkmenistan","TKM",2012,NA,65612131535,6797.721,9.678546
"921","Turkmenistan","TKM",2013,NA,73381953125,7826.774,8.787897
"922","Turkmenistan","TKM",2014,NA,82121218423,9031.512,8.905435
"923","Tuvalu","TUV",2010,NA,31021363,3238.376,-2.917496
"924","Tuvalu","TUV",2011,NA,34338317,3993.5,8.266032
"925","Tuvalu","TUV",2012,NA,35015748,4044.194,0.01190324
"926","Tuvalu","TUV",2013,NA,35998845,3880.352,1.134076
"927","Tuvalu","TUV",2014,NA,37250135,3826.903,1.812635
"928","Uganda","UGA",2010,3.237031,50456016585,608.813,1.736647
"929","Uganda","UGA",2011,3.253449,56479238120,591.4386,6.116964
"930","Uganda","UGA",2012,1.482999,60029340654,656.3981,1.048102
"931","Uganda","UGA",2013,1.244825,62916467532,674.3416,-0.0407563
"932","Uganda","UGA",2014,1.220467,66908235114,714.5673,1.459717
"933","Ukraine","UKR",2010,2.733867,352542458919,2973.996,4.614795
"934","Ukraine","UKR",2011,2.258323,378531847053,3569.757,5.578854
"935","Ukraine","UKR",2012,2.353437,3.86098e+11,3855.421,0.4478996
"936","Ukraine","UKR",2013,2.392919,391851068952,4029.716,0.2279642
"937","Ukraine","UKR",2014,3.060066,370533589132,3082.461,-0.8498575
"938","United Arab Emirates","ARE",2010,6.119468,468494066787,34341.91,-5.978925
"939","United Arab Emirates","ARE",2011,5.503679,503068685412,39901.22,0.3264232
"940","United Arab Emirates","ARE",2012,5.094428,5.47402e+11,41712.12,4.292819
"941","United Arab Emirates","ARE",2013,6.085109,579566269878,42831.09,3.312349
"942","United Arab Emirates","ARE",2014,5.696582,614896592521,43962.71,4.039033
"943","United Kingdom","GBR",2010,2.416512,2.250494e+12,38292.87,0.7473263
"944","United Kingdom","GBR",2011,2.322798,2.314654e+12,41020.38,1.178411
"945","United Kingdom","GBR",2012,2.22377,2.395635e+12,41294.51,0.4779823
"946","United Kingdom","GBR",2013,2.096431,2.483661e+12,42309.04,1.512143
"947","United Kingdom","GBR",2014,2.022143,2.56507e+12,46331.98,2.296227
"948","United States","USA",2010,4.665615,1.496437e+13,48374.06,1.678272
"949","United States","USA",2011,4.583976,1.551793e+13,49781.36,0.827494
"950","United States","USA",2012,4.236672,1.616316e+13,51456.66,1.542404
"951","United States","USA",2013,3.815016,1.676805e+13,52980.04,1.448878
"952","United States","USA",2014,3.501428,1.7419e+13,54629.5,1.630533
"953","Uruguay","URY",2010,1.956122,56477081186,11938.28,7.431128
"954","Uruguay","URY",2011,1.755696,60618737181,14166.56,4.814368
"955","Uruguay","URY",2012,1.761245,63757573886,15127.64,2.984165
"956","Uruguay","URY",2013,1.857499,68007917238,16879.45,4.754464
"957","Uruguay","URY",2014,1.591644,71414080007,16806.77,3.148922
"958","Uzbekistan","UZB",2010,NA,117119630923,1377.082,5.480033
"959","Uzbekistan","UZB",2011,NA,129459345335,1544.828,5.431874
"960","Uzbekistan","UZB",2012,NA,142589673528,1719.036,6.618854
"961","Uzbekistan","UZB",2013,NA,156291483395,1877.965,6.326249
"962","Uzbekistan","UZB",2014,NA,171416127716,2036.692,6.291755
"963","Vanuatu","VUT",2010,NA,682514070,2965.752,-0.7437073
"964","Vanuatu","VUT",2011,NA,705126499,3275.024,-1.110706
"965","Vanuatu","VUT",2012,NA,730380441,3158.421,-0.5566433
"966","Vanuatu","VUT",2013,NA,755860064,3167.055,-0.3133936
"967","Vanuatu","VUT",2014,NA,784559998,3147.964,0.04473076
"968","Venezuela, RB","VEN",2010,0.8539244,470552831794,13581.35,-2.97394
"969","Venezuela, RB","VEN",2011,0.7535247,5.00326e+11,10754.59,2.647511
"970","Venezuela, RB","VEN",2012,1.302332,537961457365,12771.6,4.116598
"971","Venezuela, RB","VEN",2013,1.43091,553310362410,NA,-0.06882177
"972","Venezuela, RB","VEN",2014,NA,NA,NA,-5.306682
"973","Vietnam","VNM",2010,2.305049,382112687217,1333.584,5.312272
"974","Vietnam","VNM",2011,1.982099,414339189417,1543.027,5.142704
"975","Vietnam","VNM",2012,2.156886,443909725434,1755.265,4.14134
"976","Vietnam","VNM",2013,2.17685,474951115502,1908.64,4.321938
"977","Vietnam","VNM",2014,2.285508,510714838617,2052.294,4.790886
"978","Yemen, Rep.","YEM",2010,4.684923,101124724041,1310.054,0.5245533
"979","Yemen, Rep.","YEM",2011,5.187233,87639454154,1282.399,-17.34115
"980","Yemen, Rep.","YEM",2012,5.046534,91416226977,1289.034,-0.1980422
"981","Yemen, Rep.","YEM",2013,4.585438,96633974187,1408.146,1.502476
"982","Zambia","ZMB",2010,1.38249,44687008483,1456.127,7.052131
"983","Zambia","ZMB",2011,1.302959,48500570490,1654.525,3.179569
"984","Zambia","ZMB",2012,1.388952,52694234458,1686.618,3.532572
"985","Zambia","ZMB",2013,1.422033,57069720291,1759.193,3.497191
"986","Zambia","ZMB",2014,1.637512,61376523104,1721.623,2.795615
"987","Zimbabwe","ZWE",2010,1.043211,19016741422,674.2687,9.360237
"988","Zimbabwe","ZWE",2011,1.811189,21720130515,768.5564,9.694122
"989","Zimbabwe","ZWE",2012,2.568218,24446028322,850.8277,8.212858
"990","Zimbabwe","ZWE",2013,2.644136,25922804202,905.5003,2.151417
"991","Zimbabwe","ZWE",2014,2.592817,27313163340,931.1982,1.479476
